PGM_SYS_ID,ENTERED_YEAR,EARLIEST_PROGRAM_BEGIN_YEAR,lag_years
PA0000004204544030,2015,2014,1
PA0000004204544031,2015,2014,1
PA0000004204544032,2015,2014,1
PA0000004204544033,2015,2014,1
PA0000004204544034,2015,2014,1
PA0000004204544035,2015,2014,1
PA0000004204544036,2015,2014,1
PA0000004204544037,2015,2014,1
PA0000004204544038,2015,2014,1
PA0000004204544039,2015,2014,1
PA0000004204544040,2015,2014,1
PA0000004204595013,2015,2014,1
PA0000004204595020,2015,2014,1
PA0000004204595021,2015,2014,1
PA0000004204595027,2015,2014,1
PA0000004204595031,2015,2014,1
PA0000004204595035,2015,2014,1
PA0000004204595038,2015,2014,1
PA0000004204595039,2015,2014,1
PA0000004204595043,2015,2014,1
PA0000004204595048,2015,2014,1
PA0000004204595055,2015,2014,1
PA00000042045G4007,2015,2014,1
PA00000042045G4008,2015,2014,1
PA00000042045G4009,2015,2014,1
PA00000042045G4010,2015,2014,1
PA00000042045G4011,2015,2014,1
PA0000004204700047,2015,2014,1
PA0000004204744001,2015,2014,1
PA0000004204744002,2015,2014,1
PA0000004204744003,2015,2014,1
PA0000004204744004,2015,2014,1
PA0000004204744005,2015,2014,1
PA0000004204744006,2015,2014,1
PA0000004204744007,2015,2014,1
PA0000004204744008,2015,2014,1
PA0000004204744009,2015,2014,1
PA0000004204744010,2015,2014,1
PA0000004204940001,2015,2014,1
PA0000004204940003,2015,2014,1
PA0000004204940004,2015,2014,1
PA0000004204940005,2015,2014,1
PA0000004204940006,2015,2014,1
PA0000004204940007,2015,2014,1
PA0000004204944001,2015,2014,1
PA0000004204995007,2015,2014,1
PA0000004204995008,2015,2014,1
PA0000004205140001,2015,2014,1
PA0000004205140002,2015,2014,1
PA0000004205140003,2015,2014,1
PA0000004205140004,2015,2014,1
PA0000004205140005,2015,2014,1
PA0000004205140006,2015,2014,1
PA0000004205144001,2015,2014,1
PA0000004205544002,2015,2014,1
PA0000004205544003,2015,2014,1
PA0000004205544004,2015,2014,1
PA0000004205544005,2015,2014,1
PA0000004205544006,2015,2014,1
PA0000004205544007,2015,2014,1
PA0000004205544008,2015,2014,1
PA0000004205544009,2015,2014,1
PA0000004205544012,2015,2014,1
PA0000004205544013,2015,2014,1
PA0000004205544014,2015,2014,1
PA0000004205544015,2015,2014,1
PA0000004205544016,2015,2014,1
PA0000004205544017,2015,2014,1
PA0000004205544018,2015,2014,1
PA0000004205544019,2015,2014,1
PA0000004205544020,2015,2014,1
PA0000004205544021,2015,2014,1
PA0000004205544023,2015,2014,1
PA0000004205544024,2015,2014,1
PA0000004205544025,2015,2014,1
PA0000004205544026,2015,2014,1
PA0000004205544027,2015,2014,1
PA0000004205544028,2015,2014,1
PA0000004205544029,2015,2014,1
PA0000004205544030,2015,2014,1
PA0000004205740001,2015,2014,1
PA0000004205740002,2015,2014,1
PA0000004205740003,2015,2014,1
PA0000004205795000,2015,2014,1
PA0000004205900143,2015,2014,1
PA0000004206140001,2015,2014,1
PA0000004206144001,2015,2014,1
PA0000004206344001,2015,2014,1
PA0000004206344002,2015,2014,1
PA0000004206344003,2015,2014,1
PA0000004206344004,2015,2014,1
PA0000004206344005,2015,2014,1
PA0000004206344006,2015,2014,1
PA0000004206344007,2015,2014,1
PA0000004206344008,2015,2014,1
PA0000004206344009,2015,2014,1
PA0000004206344010,2015,2014,1
PA0000004206344011,2015,2014,1
PA0000004206344012,2015,2014,1
PA0000004206344013,2015,2014,1
PA0000004206344014,2015,2014,1
PA0000004206344015,2015,2014,1
PA0000004206344016,2015,2014,1
PA0000004206544001,2015,2014,1
PA0000004206544002,2015,2014,1
PA0000004206544003,2015,2014,1
PA0000004206544004,2015,2014,1
PA0000004206544005,2015,2014,1
PA0000004206544006,2015,2014,1
PA0000004206544007,2015,2014,1
PA0000004206544008,2015,2014,1
PA0000004206544009,2015,2014,1
PA0000004206544010,2015,2014,1
PA0000004206740001,2015,2014,1
PA0000004206740002,2015,2014,1
PA0000004206744001,2015,2014,1
PA0000004206744002,2015,2014,1
PA0000004206744003,2015,2014,1
PA0000004206744004,2015,2014,1
PA0000004206940001,2015,2014,1
PA0000004206940002,2015,2014,1
PA0000004206940003,2015,2014,1
PA0000004206940004,2015,2014,1
PA0000004206940005,2015,2014,1
PA0000004206940006,2015,2014,1
PA0000004206940007,2015,2014,1
PA0000004206940008,2015,2014,1
PA0000004206940009,2015,2014,1
PA0000004206940010,2015,2014,1
PA0000004206940011,2015,2014,1
PA0000004206940012,2015,2014,1
PA0000004206940013,2015,2014,1
PA0000004206940015,2015,2014,1
PA0000004206940016,2015,2014,1
PA0000004206940017,2015,2014,1
PA0000004206944018,2015,2014,1
PA0000004206944019,2015,2014,1
PA0000004206944020,2015,2014,1
PA0000004206944021,2015,2014,1
PA0000004206944022,2015,2014,1
PA0000004206944023,2015,2014,1
PA0000004206944024,2015,2014,1
PA0000004206944025,2015,2014,1
PA0000004206944026,2015,2014,1
PA0000004206944027,2015,2014,1
PA0000004206944028,2015,2014,1
PA0000004206944029,2015,2014,1
PA0000004206944030,2015,2014,1
PA0000004206944031,2015,2014,1
PA0000004206944032,2015,2014,1
PA0000004206944033,2015,2014,1
PA0000004206944034,2015,2014,1
PA0000004206944035,2015,2014,1
PA0000004206944036,2015,2014,1
PA0000004206944037,2015,2014,1
PA0000004206944038,2015,2014,1
PA0000004206944039,2015,2014,1
PA0000004206944040,2015,2014,1
PA0000004206944041,2015,2014,1
PA0000004206944042,2015,2014,1
PA0000004206944043,2015,2014,1
PA0000004206944044,2015,2014,1
PA0000004206944045,2015,2014,1
PA0000004206944046,2015,2014,1
PA0000004206944047,2015,2014,1
PA0000004206995004,2015,2014,1
PA0000004206995011,2015,2014,1
PA0000004206995014,2015,2014,1
PA0000004207140001,2015,2014,1
PA0000004207140002,2015,2014,1
PA0000004207140003,2015,2014,1
PA0000004207140004,2015,2014,1
PA0000004207140005,2015,2014,1
PA0000004207140006,2015,2014,1
PA0000004207140007,2015,2014,1
PA0000004207140008,2015,2014,1
PA0000004207140009,2015,2014,1
PA0000004207140010,2015,2014,1
PA0000004207140011,2015,2014,1
PA0000004207140012,2015,2014,1
PA0000004207140013,2015,2014,1
PA0000004207140014,2015,2014,1
PA0000004207140015,2015,2014,1
PA0000004207140018,2015,2014,1
PA0000004207140019,2015,2014,1
PA0000004207140020,2015,2014,1
PA0000004207140022,2015,2014,1
PA0000004207144001,2015,2014,1
PA0000004207144004,2015,2014,1
PA0000004207144005,2015,2014,1
PA0000004207144006,2015,2014,1
PA0000004207144007,2015,2014,1
PA0000004207144008,2015,2014,1
PA0000004207144009,2015,2014,1
PA0000004207144010,2015,2014,1
PA0000004207144011,2015,2014,1
PA0000004207144012,2015,2014,1
PA0000004207144013,2015,2014,1
PA0000004207144014,2015,2014,1
PA0000004207144015,2015,2014,1
PA0000004207144016,2015,2014,1
PA0000004207144017,2015,2014,1
PA0000004207144018,2015,2014,1
PA0000004207144019,2015,2014,1
PA0000004207144020,2015,2014,1
PA0000004207144021,2015,2014,1
PA0000004207144022,2015,2014,1
PA0000004207144023,2015,2014,1
PA0000004207144024,2015,2014,1
PA0000004207144025,2015,2014,1
PA0000004207144026,2015,2014,1
PA0000004207144027,2015,2014,1
PA0000004207144028,2015,2014,1
PA0000004207144029,2015,2014,1
PA0000004207144030,2015,2014,1
PA0000004207144031,2015,2014,1
PA0000004207144032,2015,2014,1
PA0000004207144033,2015,2014,1
PA0000004207144034,2015,2014,1
PA0000004207144035,2015,2014,1
PA0000004207144036,2015,2014,1
PA0000004207144037,2015,2014,1
PA0000004207144038,2015,2014,1
PA0000004207144039,2015,2014,1
PA0000004207144040,2015,2014,1
PA0000004207144041,2015,2014,1
PA0000004207144042,2015,2014,1
PA0000004207144043,2015,2014,1
PA0000004207195016,2015,2014,1
PA0000004207344001,2015,2014,1
PA0000004207344002,2015,2014,1
PA0000004207344003,2015,2014,1
PA0000004207344004,2015,2014,1
PA0000004207344005,2015,2014,1
PA0000004207395005,2015,2014,1
PA0000004207395006,2015,2014,1
PA0000004207395007,2015,2014,1
PA0000004207540001,2015,2014,1
PA0000004207540002,2015,2014,1
PA0000004207540003,2015,2014,1
PA0000004207540004,2015,2014,1
PA0000004207540005,2015,2014,1
PA0000004207544001,2015,2014,1
PA0000004207544002,2015,2014,1
PA0000004207544003,2015,2014,1
PA0000004207544004,2015,2014,1
PA0000004207544005,2015,2014,1
PA0000004207544006,2015,2014,1
PA0000004207544007,2015,2014,1
PA0000004207544008,2015,2014,1
PA0000004207544009,2015,2014,1
PA0000004207544010,2015,2014,1
PA0000004207544011,2015,2014,1
PA0000004207544012,2015,2014,1
PA0000004207544013,2015,2014,1
PA0000004207544014,2015,2014,1
PA0000004207544015,2015,2014,1
PA0000004207544016,2015,2014,1
PA0000004207544017,2015,2014,1
PA0000004207544018,2015,2014,1
PA0000004207544019,2015,2014,1
PA0000004207544020,2015,2014,1
PA0000004207544021,2015,2014,1
PA0000004207544022,2015,2014,1
PA0000004207544023,2015,2014,1
PA0000004207544024,2015,2014,1
PA0000004207544025,2015,2014,1
PA0000004207544026,2015,2014,1
PA0000004207544027,2015,2014,1
PA0000004207544028,2015,2014,1
PA0000004207544029,2015,2014,1
PA0000004207544030,2015,2014,1
PA0000004207544031,2015,2014,1
PA0000004207544032,2015,2014,1
PA0000004207544033,2015,2014,1
PA0000004207544034,2015,2014,1
PA0000004207544035,2015,2014,1
PA0000004207700058,2015,2014,1
PA0000004207700192,2015,2014,1
PA0000004207740001,2015,2014,1
PA0000004207740003,2015,2014,1
PA0000004207740005,2015,2014,1
PA0000004207740006,2015,2014,1
PA0000004207740007,2015,2014,1
PA0000004207740008,2015,2014,1
PA0000004207740009,2015,2014,1
PA0000004207740010,2015,2014,1
PA0000004207740011,2015,2014,1
PA0000004207740012,2015,2014,1
PA0000004207740013,2015,2014,1
PA0000004207740014,2015,2014,1
PA0000004207740015,2015,2014,1
PA0000004207740016,2015,2014,1
PA0000004207740017,2015,2014,1
PA0000004207740018,2015,2014,1
PA0000004207740019,2015,2014,1
PA0000004207740020,2015,2014,1
PA0000004207740022,2015,2014,1
PA0000004207740023,2015,2014,1
PA0000004207740024,2015,2014,1
PA0000004207740025,2015,2014,1
PA0000004207740026,2015,2014,1
PA0000004207740027,2015,2014,1
PA0000004207744001,2015,2014,1
PA0000004207744021,2015,2014,1
PA0000004207744027,2015,2014,1
PA0000004207744028,2015,2014,1
PA0000004207744029,2015,2014,1
PA0000004207744030,2015,2014,1
PA0000004207744031,2015,2014,1
PA0000004207744032,2015,2014,1
PA0000004207744033,2015,2014,1
PA0000004207744034,2015,2014,1
PA0000004207744035,2015,2014,1
PA0000004207744036,2015,2014,1
PA0000004207744037,2015,2014,1
PA0000004207744038,2015,2014,1
PA0000004207744039,2015,2014,1
PA0000004207744040,2015,2014,1
PA0000004207744041,2015,2014,1
PA0000004207744042,2015,2014,1
PA0000004207744043,2015,2014,1
PA0000004207744044,2015,2014,1
PA0000004207744047,2015,2014,1
PA0000004207744048,2015,2014,1
PA0000004207744049,2015,2014,1
PA0000004207744050,2015,2014,1
PA0000004207744051,2015,2014,1
PA0000004207744052,2015,2014,1
PA0000004207744053,2015,2014,1
PA0000004207744054,2015,2014,1
PA0000004207744055,2015,2014,1
PA0000004207744056,2015,2014,1
PA0000004207744057,2015,2014,1
PA0000004207744058,2015,2014,1
PA0000004207744059,2015,2014,1
PA0000004207795002,2015,2014,1
PA0000004207795003,2015,2014,1
PA0000004207795004,2015,2014,1
PA0000004207795005,2015,2014,1
PA0000004207795006,2015,2014,1
PA0000004207795007,2015,2014,1
PA0000004207795008,2015,2014,1
PA0000004207795009,2015,2014,1
PA0000004207795013,2015,2014,1
PA0000004207795014,2015,2014,1
PA0000004207795015,2015,2014,1
PA0000004207795016,2015,2014,1
PA0000004207940001,2015,2014,1
PA0000004207940002,2015,2014,1
PA0000004207944001,2015,2014,1
PA0000004207944002,2015,2014,1
PA0000004207944003,2015,2014,1
PA0000004207944004,2015,2014,1
PA0000004207944005,2015,2014,1
PA0000004207944006,2015,2014,1
PA0000004207944007,2015,2014,1
PA0000004207944008,2015,2014,1
PA0000004207944009,2015,2014,1
PA0000004207944010,2015,2014,1
PA0000004207944011,2015,2014,1
PA0000004207944012,2015,2014,1
PA0000004207944013,2015,2014,1
PA0000004207944014,2015,2014,1
PA0000004207944015,2015,2014,1
PA0000004207944016,2015,2014,1
PA0000004207944017,2015,2014,1
PA0000004207944018,2015,2014,1
PA0000004207944019,2015,2014,1
PA0000004207944020,2015,2014,1
PA0000004207944021,2015,2014,1
PA0000004207944022,2015,2014,1
PA0000004207944023,2015,2014,1
PA0000004207944024,2015,2014,1
PA0000004207944025,2015,2014,1
PA0000004207944026,2015,2014,1
PA0000004207944028,2015,2014,1
PA0000004207944029,2015,2014,1
PA0000004207944030,2015,2014,1
PA0000004207944038,2015,2014,1
PA0000004207944039,2015,2014,1
PA0000004207944045,2015,2014,1
PA0000004207944046,2015,2014,1
PA0000004207944047,2015,2014,1
PA0000004207944048,2015,2014,1
PA0000004207944049,2015,2014,1
PA0000004207944050,2015,2014,1
PA0000004207944051,2015,2014,1
PA0000004207944053,2015,2014,1
PA0000004207944054,2015,2014,1
PA0000004207944055,2015,2014,1
PA0000004207944056,2015,2014,1
PA0000004207944057,2015,2014,1
PA0000004207944058,2015,2014,1
PA0000004207944059,2015,2014,1
PA0000004207944060,2015,2014,1
PA0000004207944061,2015,2014,1
PA0000004207944062,2015,2014,1
PA0000004207944063,2015,2014,1
PA0000004207944064,2015,2014,1
PA0000004207944065,2015,2014,1
PA0000004207944066,2015,2014,1
PA0000004207944067,2015,2014,1
PA0000004207944068,2015,2014,1
PA0000004207944069,2015,2014,1
PA0000004207944070,2015,2014,1
PA0000004207944071,2015,2014,1
PA0000004207944072,2015,2014,1
PA0000004207944073,2015,2014,1
PA0000004207944074,2015,2014,1
PA0000004207944075,2015,2014,1
PA0000004207944076,2015,2014,1
PA0000004207944077,2015,2014,1
PA0000004207944078,2015,2014,1
PA0000004207944079,2015,2014,1
PA0000004207944080,2015,2014,1
PA0000004207944081,2015,2014,1
PA0000004207944082,2015,2014,1
PA0000004207944083,2015,2014,1
PA0000004207944084,2015,2014,1
PA0000004207995000,2015,2014,1
PA0000004207995007,2015,2014,1
PA0000004207995008,2015,2014,1
PA0000004207995018,2015,2014,1
PA0000004207995022,2015,2014,1
PA0000004208140001,2015,2014,1
PA0000004208140002,2015,2014,1
PA0000004208140004,2015,2014,1
PA0000004208140005,2015,2014,1
PA0000004208144001,2015,2014,1
PA0000004208144002,2015,2014,1
PA0000004208144003,2015,2014,1
PA0000004208144004,2015,2014,1
PA0000004208144005,2015,2014,1
PA0000004208144006,2015,2014,1
PA0000004208144007,2015,2014,1
PA0000004208144008,2015,2014,1
PA0000004208144009,2015,2014,1
PA0000004208144010,2015,2014,1
PA0000004208144011,2015,2014,1
PA0000004208144012,2015,2014,1
PA0000004208144013,2015,2014,1
PA0000004208144014,2015,2014,1
PA0000004208144015,2015,2014,1
PA0000004208144016,2015,2014,1
PA0000004208144017,2015,2014,1
PA0000004208144018,2015,2014,1
PA0000004208144019,2015,2014,1
PA0000004208144020,2015,2014,1
PA0000004208144021,2015,2014,1
PA0000004208144022,2015,2014,1
PA0000004208144023,2015,2014,1
PA0000004208144024,2015,2014,1
PA0000004208144025,2015,2014,1
PA0000004208144026,2015,2014,1
PA0000004208144027,2015,2014,1
PA0000004208144028,2015,2014,1
PA0000004208144029,2015,2014,1
PA0000004208144030,2015,2014,1
PA0000004208144031,2015,2014,1
PA0000004208144032,2015,2014,1
PA0000004208144033,2015,2014,1
PA0000004208144034,2015,2014,1
PA0000004208144035,2015,2014,1
PA0000004208144036,2015,2014,1
PA0000004208144037,2015,2014,1
PA0000004208300055,2015,2014,1
PA0000004208340001,2015,2014,1
PA0000004208340002,2015,2014,1
PA0000004208340003,2015,2014,1
PA0000004208340004,2015,2014,1
PA0000004208340005,2015,2014,1
PA0000004208340006,2015,2014,1
PA0000004208395001,2015,2014,1
PA0000004208395002,2015,2014,1
PA0000004208544001,2015,2014,1
PA0000004208544002,2015,2014,1
PA0000004208544003,2015,2014,1
PA0000004208544004,2015,2014,1
PA0000004208544005,2015,2014,1
PA0000004208544006,2015,2014,1
PA0000004208544007,2015,2014,1
PA0000004208544008,2015,2014,1
PA0000004208544009,2015,2014,1
PA0000004208544010,2015,2014,1
PA0000004208544011,2015,2014,1
PA0000004208544012,2015,2014,1
PA0000004208595002,2015,2014,1
PA0000004208595003,2015,2014,1
PA0000004208700006,2015,2014,1
PA0000004208740001,2015,2014,1
PA0000004208744001,2015,2014,1
PA0000004208744002,2015,2014,1
PA0000004208744004,2015,2014,1
PA0000004208744005,2015,2014,1
PA0000004208744006,2015,2014,1
PA0000004208940001,2015,2014,1
PA0000004208940002,2015,2014,1
PA0000004208940003,2015,2014,1
PA0000004208940004,2015,2014,1
PA0000004208944001,2015,2014,1
PA0000004208944002,2015,2014,1
PA0000004208944003,2015,2014,1
PA0000004208944005,2015,2014,1
PA0000004208944006,2015,2014,1
PA0000004208944007,2015,2014,1
PA0000004208944008,2015,2014,1
PA0000004208944009,2015,2014,1
PA0000004208944010,2015,2014,1
PA0000004209100396,2015,2014,1
PA0000004209140001,2015,2014,1
PA0000004209140002,2015,2014,1
PA0000004209140003,2015,2014,1
PA0000004209140004,2015,2014,1
PA0000004209140005,2015,2014,1
PA0000004209140006,2015,2014,1
PA0000004209140007,2015,2014,1
PA0000004209144003,2015,2014,1
PA0000004209144008,2015,2014,1
PA0000004209144009,2015,2014,1
PA0000004209144010,2015,2014,1
PA0000004209144011,2015,2014,1
PA0000004209144012,2015,2014,1
PA0000004209144013,2015,2014,1
PA0000004209144014,2015,2014,1
PA0000004209144015,2015,2014,1
PA0000004209144016,2015,2014,1
PA0000004209144017,2015,2014,1
PA0000004209144018,2015,2014,1
PA0000004209144019,2015,2014,1
PA0000004209144020,2015,2014,1
PA0000004209144021,2015,2014,1
PA0000004209144022,2015,2014,1
PA0000004209144023,2015,2014,1
PA0000004209144024,2015,2014,1
PA0000004209144025,2015,2014,1
PA0000004209144026,2015,2014,1
PA0000004209144027,2015,2014,1
PA0000004209195011,2015,2014,1
PA0000004209195031,2015,2014,1
PA0000004209195033,2015,2014,1
PA0000004209195036,2015,2014,1
PA0000004209195041,2015,2014,1
PA0000004209195053,2015,2014,1
PA0000004209195058,2015,2014,1
PA0000004209195060,2015,2014,1
PA0000004209195074,2015,2014,1
PA0000004209195094,2015,2014,1
PA0000004209195095,2015,2014,1
PA00000042091G4002,2015,2014,1
PA00000042091G4003,2015,2014,1
PA00000042091G4004,2015,2014,1
PA00000042091G4005,2015,2014,1
PA00000042091G4006,2015,2014,1
PA00000042091G4015,2015,2014,1
PA0000004209344001,2015,2014,1
PA0000004209344021,2015,2014,1
PA0000004209344022,2015,2014,1
PA0000004209344023,2015,2014,1
PA0000004209344024,2015,2014,1
PA0000004209344025,2015,2014,1
PA0000004209344026,2015,2014,1
PA0000004209344027,2015,2014,1
PA0000004209540001,2015,2014,1
PA0000004209540002,2015,2014,1
PA0000004209540003,2015,2014,1
PA0000004209540004,2015,2014,1
PA0000004209540005,2015,2014,1
PA0000004209540006,2015,2014,1
PA0000004209540007,2015,2014,1
PA0000004209540008,2015,2014,1
PA0000004209540009,2015,2014,1
PA0000004209540010,2015,2014,1
PA0000004209540011,2015,2014,1
PA0000004209540012,2015,2014,1
PA0000004209540013,2015,2014,1
PA0000004209540014,2015,2014,1
PA0000004209540015,2015,2014,1
PA0000004209540016,2015,2014,1
PA0000004209540017,2015,2014,1
PA0000004209540018,2015,2014,1
PA0000004209540019,2015,2014,1
PA0000004209540020,2015,2014,1
PA0000004209540021,2015,2014,1
PA0000004209540022,2015,2014,1
PA0000004209540023,2015,2014,1
PA0000004209540025,2015,2014,1
PA0000004209540026,2015,2014,1
PA0000004209544013,2015,2014,1
PA0000004209595002,2015,2014,1
PA0000004209595005,2015,2014,1
PA0000004209595007,2015,2014,1
PA0000004209595016,2015,2014,1
PA0000004209740001,2015,2014,1
PA0000004209744001,2015,2014,1
PA0000004209744002,2015,2014,1
PA0000004209744003,2015,2014,1
PA0000004209744004,2015,2014,1
PA0000004209744005,2015,2014,1
PA0000004209744006,2015,2014,1
PA0000004209744007,2015,2014,1
PA0000004209744008,2015,2014,1
PA0000004209744009,2015,2014,1
PA0000004209744010,2015,2014,1
PA0000004209744011,2015,2014,1
PA0000004209744013,2015,2014,1
PA0000004209744014,2015,2014,1
PA0000004209744015,2015,2014,1
PA0000004209744016,2015,2014,1
PA0000004209744017,2015,2014,1
PA0000004209744018,2015,2014,1
PA0000004209744019,2015,2014,1
PA0000004209744020,2015,2014,1
PA0000004209744021,2015,2014,1
PA0000004209744022,2015,2014,1
PA0000004209744023,2015,2014,1
PA0000004209744024,2015,2014,1
PA0000004209744025,2015,2014,1
PA0000004209744026,2015,2014,1
PA0000004209744027,2015,2014,1
PA0000004209744028,2015,2014,1
PA0000004209744029,2015,2014,1
PA0000004209744030,2015,2014,1
PA0000004209744031,2015,2014,1
PA0000004209744032,2015,2014,1
PA0000004209744033,2015,2014,1
PA0000004209744035,2015,2014,1
PA0000004209744036,2015,2014,1
PA0000004209744037,2015,2014,1
PA0000004209744038,2015,2014,1
PA0000004209744039,2015,2014,1
PA0000004209744040,2015,2014,1
PA0000004209744041,2015,2014,1
PA0000004209744042,2015,2014,1
PA0000004209744045,2015,2014,1
PA0000004209744046,2015,2014,1
PA0000004209744048,2015,2014,1
PA0000004209744049,2015,2014,1
PA0000004209744050,2015,2014,1
PA0000004209744051,2015,2014,1
PA0000004209744053,2015,2014,1
PA0000004209940001,2015,2014,1
PA0000004209940002,2015,2014,1
PA0000004209944002,2015,2014,1
PA0000004209944003,2015,2014,1
PA0000004209944006,2015,2014,1
PA0000004209944007,2015,2014,1
PA0000004209944008,2015,2014,1
PA0000004209944009,2015,2014,1
PA0000004209944010,2015,2014,1
PA0000004209944011,2015,2014,1
PA0000004209944012,2015,2014,1
PA0000004209944013,2015,2014,1
PA0000004209944014,2015,2014,1
PA0000004209944015,2015,2014,1
PA0000004210344001,2015,2014,1
PA0000004210344002,2015,2014,1
PA0000004210344003,2015,2014,1
PA0000004210344004,2015,2014,1
PA0000004210544000,2015,2014,1
PA0000004210544001,2015,2014,1
PA0000004210544002,2015,2014,1
PA0000004210740001,2015,2014,1
PA0000004210740002,2015,2014,1
PA0000004210740003,2015,2014,1
PA0000004210740004,2015,2014,1
PA0000004210740005,2015,2014,1
PA0000004210740006,2015,2014,1
PA0000004210740007,2015,2014,1
PA0000004210740008,2015,2014,1
PA0000004210740009,2015,2014,1
PA0000004210740010,2015,2014,1
PA0000004210740011,2015,2014,1
PA0000004210744001,2015,2014,1
PA0000004210744002,2015,2014,1
PA0000004210744003,2015,2014,1
PA0000004210744004,2015,2014,1
PA0000004210744005,2015,2014,1
PA0000004210744006,2015,2014,1
PA0000004210744007,2015,2014,1
PA0000004210744008,2015,2014,1
PA0000004210744009,2015,2014,1
PA0000004210744010,2015,2014,1
PA0000004210744011,2015,2014,1
PA0000004210744012,2015,2014,1
PA0000004210744013,2015,2014,1
PA0000004210744014,2015,2014,1
PA0000004210744015,2015,2014,1
PA0000004210744016,2015,2014,1
PA0000004210744017,2015,2014,1
PA0000004210744018,2015,2014,1
PA0000004210744019,2015,2014,1
PA0000004210744020,2015,2014,1
PA0000004210940001,2015,2014,1
PA0000004210940002,2015,2014,1
PA0000004210940003,2015,2014,1
PA0000004210940004,2015,2014,1
PA0000004210940005,2015,2014,1
PA0000004210940017,2015,2014,1
PA0000004210944001,2015,2014,1
PA0000004210944002,2015,2014,1
PA0000004210944003,2015,2014,1
PA0000004210944004,2015,2014,1
PA0000004210944005,2015,2014,1
PA0000004210944006,2015,2014,1
PA0000004210944007,2015,2014,1
PA0000004210944008,2015,2014,1
PA0000004210944009,2015,2014,1
PA0000004210944010,2015,2014,1
PA0000004210944011,2015,2014,1
PA0000004210944012,2015,2014,1
PA0000004210944013,2015,2014,1
PA0000004210944014,2015,2014,1
PA0000004210944015,2015,2014,1
PA0000004210944016,2015,2014,1
PA0000004210995000,2015,2014,1
PA0000004211100087,2015,2014,1
PA0000004211140001,2015,2014,1
PA0000004211140002,2015,2014,1
PA0000004211140003,2015,2014,1
PA0000004211144001,2015,2014,1
PA0000004211144002,2015,2014,1
PA0000004211144003,2015,2014,1
PA0000004211144004,2015,2014,1
PA0000004211144005,2015,2014,1
PA0000004211144006,2015,2014,1
PA0000004211144007,2015,2014,1
PA0000004211144008,2015,2014,1
PA0000004211144009,2015,2014,1
PA0000004211144010,2015,2014,1
PA0000004211144011,2015,2014,1
PA0000004211144012,2015,2014,1
PA0000004211144013,2015,2014,1
PA0000004211144014,2015,2014,1
PA0000004211144015,2015,2014,1
PA0000004211144016,2015,2014,1
PA0000004211144017,2015,2014,1
PA0000004211144018,2015,2014,1
PA00000042111OWB01,2015,2014,1
PA0000004211344001,2015,2014,1
PA0000004211540001,2015,2014,1
PA0000004211540002,2015,2014,1
PA0000004211540003,2015,2014,1
PA0000004211540004,2015,2014,1
PA0000004211540005,2015,2014,1
PA0000004211540006,2015,2014,1
PA0000004211540007,2015,2014,1
PA0000004211540008,2015,2014,1
PA0000004211540009,2015,2014,1
PA0000004211595000,2015,2014,1
PA0000004211744001,2015,2014,1
PA0000004211744002,2015,2014,1
PA0000004211744003,2015,2014,1
PA0000004211744004,2015,2014,1
PA0000004211744005,2015,2014,1
PA0000004211940001,2015,2014,1
PA0000004211940002,2015,2014,1
PA0000004211940003,2015,2014,1
PA0000004211944001,2015,2014,1
PA0000004211944002,2015,2014,1
PA0000004211944003,2015,2014,1
PA0000004211944004,2015,2014,1
PA0000004211944005,2015,2014,1
PA0000004211944006,2015,2014,1
PA0000004211944007,2015,2014,1
PA0000004211944008,2015,2014,1
PA0000004211944010,2015,2014,1
PA0000004211944011,2015,2014,1
PA0000004211944012,2015,2014,1
PA0000004211944013,2015,2014,1
PA0000004211944014,2015,2014,1
PA0000004211944015,2015,2014,1
PA0000004211944016,2015,2014,1
PA0000004211944017,2015,2014,1
PA0000004211944018,2015,2014,1
PA0000004211944019,2015,2014,1
PA0000004211944020,2015,2014,1
PA0000004211944021,2015,2014,1
PA0000004211944023,2015,2014,1
PA0000004212140001,2015,2014,1
PA0000004212140002,2015,2014,1
PA0000004212140003,2015,2014,1
PA0000004212144004,2015,2014,1
PA0000004212340001,2015,2014,1
PA0000004212340002,2015,2014,1
PA0000004212344001,2015,2014,1
PA0000004212511201,2015,2014,1
PA0000004212511202,2015,2014,1
PA0000004212511203,2015,2014,1
PA0000004212511204,2015,2014,1
PA0000004212511205,2015,2014,1
PA0000004212511209,2015,2014,1
PA0000004212511210,2015,2014,1
PA0000004212544001,2015,2014,1
PA0000004212544002,2015,2014,1
PA0000004212544003,2015,2014,1
PA0000004212595003,2015,2014,1
PA0000004212595011,2015,2014,1
PA0000004212595015,2015,2014,1
PA0000004212744001,2015,2014,1
PA0000004212744002,2015,2014,1
PA0000004212744003,2015,2014,1
PA0000004212744004,2015,2014,1
PA0000004212744005,2015,2014,1
PA0000004212940001,2015,2014,1
PA0000004212940002,2015,2014,1
PA0000004212940003,2015,2014,1
PA0000004212940004,2015,2014,1
PA0000004212940005,2015,2014,1
PA0000004212940006,2015,2014,1
PA0000004212940007,2015,2014,1
PA0000004212940008,2015,2014,1
PA0000004212940010,2015,2014,1
PA0000004212944001,2015,2014,1
PA0000004212944002,2015,2014,1
PA0000004212995005,2015,2014,1
PA0000004212995014,2015,2014,1
PA0000004212995015,2015,2014,1
PA0000004213144000,2015,2014,1
